ID                                       ID_CLIENTE           NOME_CLIENTE                             EMAIL_CLIENTE                            TOTAL                DATA_PROCESSAMENTO   DATA_VENCIMENTO     
5fa798d3-85e6-3a28-8cbb-22a554058904     225                  IsabellyRamos                            isabelly.ramos@hotmail.com               14015.96             13/06/2022           13/07/2022          
a0628d70-e103-3896-89be-8705886379b4     226                  DanielMendes                             daniel.mendes@yahoo.com                  7292.16              13/06/2022           13/07/2022          
d5ef0510-39e9-3b93-9e3e-c7879463e667     227                  Ana VitoriaQuarteira                     ana.vitoria.quarteira@bol.com.br         9645.92              13/06/2022           13/07/2022          
32ea17f0-7221-3d4a-82a0-f271a4c4dae3     228                  Pedro Tobiasda Fontoura                  pedro.tobias.da.fontoura@hotmail.com     777.92               13/06/2022           13/07/2022          
d1c6fd2e-54ac-3e09-9b93-7a329f62359e     229                  Ana LauraBraga                           ana.laura.braga@yahoo.com                10104.08             13/06/2022           13/07/2022          
fa5c8dbf-0723-3425-9068-321743c87762     230                  LorraineCabreira                         lorraine.cabreira@bol.com.br             13831.61             13/06/2022           13/07/2022          
cd604e7d-43b7-39d2-a112-4eeacf8483bc     231                  MariaSiqueiro                            maria.siqueiro@bol.com.br                21186.56             13/06/2022           13/07/2022          
735d0a56-0598-3b06-badd-8fff7cca1ad8     232                  Nubiada Bandeira                         nubia.da.bandeira@live.com               6005.40              13/06/2022           13/07/2022          
cf87825e-58b7-3238-9064-7ac285eda068     233                  StellaCustodio                           stella.custodio@hotmail.com              5615.91              13/06/2022           13/07/2022          
dc875ca8-8e1b-3d05-aa06-e354be6e7f74     234                  LiviaLobos                               livia.lobos@hotmail.com                  16249.71             13/06/2022           13/07/2022          
09e4ecf3-ab4d-301d-8da9-ad86728ff14e     235                  Sarahda Barranca                         sarah.da.barranca@yahoo.com              14133.74             13/06/2022           13/07/2022          
c3981e90-b1d4-3fdd-afa7-4b8fafc5e7ae     236                  Pedro MiguelEsteves                      pedro.miguel.esteves@yahoo.com           6042.07              13/06/2022           13/07/2022          
a9a20b32-78db-3568-8c90-a4831346cabd     237                  Ana Sophiada Terra                       ana.sophia.da.terra@bol.com.br           10650.64             13/06/2022           13/07/2022          
d2916de2-f33c-383d-87f9-0d42da828b57     238                  CarolinaFreitas                          carolina.freitas@yahoo.com               12586.90             13/06/2022           13/07/2022          
a57d06b4-d1d4-3ad9-857f-cb91b2b9a24c     239                  Joao Pedroda Aldeia                      joao.pedro.da.aldeia@gmail.com           8236.45              13/06/2022           13/07/2022          
f4ac3993-4408-3676-831b-2971312a41c3     240                  Maria LauraLobos                         maria.laura.lobos@gmail.com              3769.97              13/06/2022           13/07/2022          
9112b135-b95c-36ef-bc74-72911f2af3b4     241                  FelixMeira                               felix.meira@hotmail.com                  7095.11              13/06/2022           13/07/2022          
4190951c-8dca-3c1b-9c9d-c57ceaa88d1d     242                  MargaridaBrites                          margarida.brites@bol.com.br              9717.18              13/06/2022           13/07/2022          
af90aee4-a088-3fa8-872a-ac66a9abdd2c     243                  CeliaPorto                               celia.porto@yahoo.com                    14422.01             13/06/2022           13/07/2022          
571b4c63-bfef-3448-9b25-a25585afdbd3     244                  ArthurCardoso                            arthur.cardoso@gmail.com                 11130.43             13/06/2022           13/07/2022          
39759f68-d381-358a-9712-ca326c3b78b8     245                  HeitorGodinho                            heitor.godinho@hotmail.com               10671.70             13/06/2022           13/07/2022          
725667fa-3e6a-37ea-a39f-8d71f3c3d55e     246                  Lunados Reis                             luna.dos.reis@bol.com.br                 18513.84             13/06/2022           13/07/2022          
dde379ac-4852-3eff-91bb-0cbacafd299d     247                  JoaoRocha                                joao.rocha@live.com                      11152.03             13/06/2022           13/07/2022          
800d0cab-fabf-3553-803d-35fe964e5ff9     248                  BenjaminBarreira                         benjamin.barreira@live.com               4470.68              13/06/2022           13/07/2022          
29859057-e7fa-356d-96ce-12efe2170abb     249                  SarahRaia                                sarah.raia@yahoo.com                     11058.13             13/06/2022           13/07/2022          
de64bdf1-2f7d-3bf7-8f51-79367350b6cb     250                  FelixCampos                              felix.campos@gmail.com                   8440.74              13/06/2022           13/07/2022          
b10c10f0-2783-3c2f-9142-06318c9024a1     251                  VictorNunes                              victor.nunes@hotmail.com                 9741.85              13/06/2022           13/07/2022          
e4be1dc2-22a1-3e4c-8aa9-120abba244b9     252                  FranciscaCastro                          francisca.castro@gmail.com               6675.26              13/06/2022           13/07/2022          
52871892-c7bd-333f-b940-318b572180e3     253                  EmillyCerqueira                          emilly.cerqueira@live.com                4721.54              13/06/2022           13/07/2022          
89fbf9ca-5e6e-32ac-9359-2ef88ba552fb     254                  CarolinaFerraco                          carolina.ferraco@hotmail.com             6121.14              13/06/2022           13/07/2022          
8f3c0ec1-5265-3871-bc2b-bf6cdbabecb4     255                  IsabellyXavier                           isabelly.xavier@bol.com.br               3799.51              13/06/2022           13/07/2022          
246f27f3-bac7-385a-b1f5-e5b4af6b32ad     256                  Davi LudmerGrotas                        davi.ludmer.grotas@hotmail.com           9256.90              13/06/2022           13/07/2022          
b3691485-bd6f-3e87-ad7a-f7daf9a93cc4     257                  MayaOliveira                             maya.oliveira@yahoo.com                  7882.20              13/06/2022           13/07/2022          
bff9b491-ab06-3f83-8fd7-8bcb80b5016c     258                  LaviniaAlbuquerque                       lavinia.albuquerque@gmail.com            12420.34             13/06/2022           13/07/2022          
d2c92b23-a011-3dfd-af94-1589ffd77a01     259                  DalilaCardoso                            dalila.cardoso@bol.com.br                8123.43              13/06/2022           13/07/2022          
c8fcddfd-a485-3ace-9cb6-c76135525932     260                  Joao LucaVeloso                          joao.luca.veloso@hotmail.com             6234.51              13/06/2022           13/07/2022          
f4c71d3a-2eeb-3e39-b12f-249f2a1fbd75     261                  Luiz OtavioNeves                         luiz.otavio.neves@yahoo.com              11792.05             13/06/2022           13/07/2022          
4f0aeabf-1354-396c-a9b3-3d21192cefa0     262                  Melissado Prado                          melissa.do.prado@live.com                9841.50              13/06/2022           13/07/2022          
a6245116-dcdf-37cb-9d24-166a7fa61a29     263                  Davi MiguelBarros                        davi.miguel.barros@bol.com.br            9918.88              13/06/2022           13/07/2022          
f48e2a21-e18d-3808-ac3e-7f506600fe7a     264                  DjalmaHernandes                          djalma.hernandes@bol.com.br              20440.09             13/06/2022           13/07/2022          
8f8ef725-99c4-3efe-b143-4cbcdf72bc8c     265                  NubiaTeixeira                            nubia.teixeira@live.com                  6700.87              13/06/2022           13/07/2022          
ee00f93c-e258-3c76-a659-191c0f670a52     266                  Ana ClaraCosta                           ana.clara.costa@yahoo.com                6584.54              13/06/2022           13/07/2022          
aa14d569-c3bf-325b-8663-b256c068ca32     267                  AlineSaraiva                             aline.saraiva@gmail.com                  9198.92              13/06/2022           13/07/2022          
a2352001-b0b8-3cda-9a70-e93ac79601d6     268                  NoahLimeira                              noah.limeira@hotmail.com                 12957.76             13/06/2022           13/07/2022          
7478bc9f-d86b-3c80-a879-73b64777f67d     269                  MarliPassarinho                          marli.passarinho@bol.com.br              13073.27             13/06/2022           13/07/2022          
4936544f-3e40-3aac-a0b1-1548ea4919c9     270                  MarciaBarata                             marcia.barata@hotmail.com                13707.35             13/06/2022           13/07/2022          
6589f585-ca43-3ed6-84ba-1b2916821aa9     271                  IsabellaLonguinho                        isabella.longuinho@hotmail.com           8319.03              13/06/2022           13/07/2022          
f2f7616c-e5ce-3e14-8f45-173248e1af71     272                  WarleySoeira                             warley.soeira@bol.com.br                 7818.08              13/06/2022           13/07/2022          
d0bc58e4-e1cd-395d-98a6-ef79c33df18a     273                  PaulaCarvalheira                         paula.carvalheira@bol.com.br             8944.23              13/06/2022           13/07/2022          
39eaccdb-631e-32c7-8f9e-ad43b8b0a608     274                  HenriqueLimeira                          henrique.limeira@live.com                7896.11              13/06/2022           13/07/2022          
23ceb067-a958-3000-bca2-f8601c3ee17d     275                  ViniciusVasques                          vinicius.vasques@bol.com.br              26346.28             13/06/2022           13/07/2022          
a0d5a0bb-baec-3af8-bb7b-571838262a1d     276                  Beniciode Lara                           benicio.de.lara@gmail.com                6835.91              13/06/2022           13/07/2022          
76e28406-5d7f-3cfd-bb09-690a5f25154c     277                  EduardaBarbosa                           eduarda.barbosa@gmail.com                11350.29             13/06/2022           13/07/2022          
1c8380ab-5444-3ddd-8982-dec76b276679     278                  MathiasBrites                            mathias.brites@gmail.com                 12874.62             13/06/2022           13/07/2022          
c9eb373e-a49a-335e-916d-4dd4f4d4462f     279                  LucasSantos                              lucas.santos@live.com                    18456.45             13/06/2022           13/07/2022          
50ea7b2b-0553-318c-b740-7bf9078b52e5     280                  Ryanda Fonseca                           ryan.da.fonseca@gmail.com                3082.62              13/06/2022           13/07/2022          
0f6a9fd5-d3b6-34ce-b606-ce70280506cf     281                  NoahFogaca                               noah.fogaca@bol.com.br                   6352.47              13/06/2022           13/07/2022          
473472cf-c935-3b59-a32f-4301ab3897aa     282                  RodrigoMadeira                           rodrigo.madeira@yahoo.com                18025.32             13/06/2022           13/07/2022          
1033c6ac-5487-3235-aad1-7ba59c80048e     283                  Joao VictorGarcez                        joao.victor.garcez@live.com              13247.51             13/06/2022           13/07/2022          
990480e6-c592-330b-8bec-73c5795b2dd4     284                  LorenzoBernardes                         lorenzo.bernardes@live.com               3456.56              13/06/2022           13/07/2022          
76334392-fa62-3b49-ac99-8807f9ec4c44     285                  LuanaCerqueira                           luana.cerqueira@yahoo.com                14614.86             13/06/2022           13/07/2022          
c4f52e24-628b-329f-9898-fdb5d2a63b10     286                  GaelCoqueiro                             gael.coqueiro@yahoo.com                  13777.15             13/06/2022           13/07/2022          
08a9dbb5-2332-3521-bc86-5ca3daac6fe0     287                  CaioCoutinho                             caio.coutinho@yahoo.com                  5663.65              13/06/2022           13/07/2022          
20912900-d557-3f2c-95d5-0cfeb91bf817     288                  HelioNegrao                              helio.negrao@yahoo.com                   9584.42              13/06/2022           13/07/2022          
99af85ac-0f52-3247-938f-5eb7eb96c406     289                  BarbaraAlbuquerque                       barbara.albuquerque@hotmail.com          3217.82              13/06/2022           13/07/2022          
d607b842-de1b-3d67-ae76-c43d9bb7fe5c     290                  PabloSimao                               pablo.simao@yahoo.com                    13832.32             13/06/2022           13/07/2022          
9a6be919-18c2-3dfa-aee8-aaecbf9d59b8     291                  FernandaSiqueira                         fernanda.siqueira@gmail.com              8962.24              13/06/2022           13/07/2022          
b12078ea-8297-38a8-a73a-5e6920125e0f     292                  FabriciaTeles                            fabricia.teles@gmail.com                 15405.00             13/06/2022           13/07/2022          
b7ff21f9-ef31-322e-907c-49d8f46810c0     293                  Ana LiviaRolim                           ana.livia.rolim@bol.com.br               5459.50              13/06/2022           13/07/2022          
0337f011-1404-37a7-8793-6b4400dec7cb     294                  IsadoraAparicio                          isadora.aparicio@gmail.com               1895.96              13/06/2022           13/07/2022          
8ec30461-6461-3162-81ea-9e226c492ee5     295                  MarciaAparicio                           marcia.aparicio@gmail.com                4700.21              13/06/2022           13/07/2022          
00a86ff8-2305-3ddc-8b48-4e67beb09eda     296                  Isisde Borba                             isis.de.borba@live.com                   443.58               13/06/2022           13/07/2022          
ac1e7416-a441-306a-9bb3-10963a6a85cd     297                  LorenzoGentil                            lorenzo.gentil@gmail.com                 4893.97              13/06/2022           13/07/2022          
aac5345a-dca6-320e-990f-fb260bdf73ae     298                  Joao MiguelMadeira                       joao.miguel.madeira@bol.com.br           8483.28              13/06/2022           13/07/2022          
fafcd0bf-33c1-32f7-8ef4-6c4cd876df34     299                  LaviniaPedroso                           lavinia.pedroso@live.com                 13809.67             13/06/2022           13/07/2022          
fac44086-ca7a-3828-9940-a8b2fbc82f31     300                  ThomasCasqueira                          thomas.casqueira@live.com                5102.25              13/06/2022           13/07/2022          
52ea197e-c569-3909-a5b6-e37f210deefb     301                  LaisPedroso                              lais.pedroso@hotmail.com                 5628.03              13/06/2022           13/07/2022          
c7c5f575-a995-3099-9cab-0e26987565e3     302                  Maria IsisPimenta                        maria.isis.pimenta@live.com              21253.26             13/06/2022           13/07/2022          
f66f5f44-df88-32c0-a629-701162ca1298     303                  PietroAmoreira                           pietro.amoreira@hotmail.com              9432.73              13/06/2022           13/07/2022          
85b87467-287c-3dd3-9494-9cefcde983fe     304                  PietroGuedes                             pietro.guedes@gmail.com                  7353.96              13/06/2022           13/07/2022          
17bb69b7-4dca-3b59-8905-8fe0d222ddfe     305                  IsabelPeres                              isabel.peres@gmail.com                   17427.33             13/06/2022           13/07/2022          
0fac5879-99b4-3372-9c1c-aad106bd9fa2     306                  TertulianoGalego                         tertuliano.galego@hotmail.com            16720.69             13/06/2022           13/07/2022          
dc44ced7-e7a9-3dc3-a3f7-6917d6e6386c     307                  HeloisaVeles                             heloisa.veles@gmail.com                  19565.59             13/06/2022           13/07/2022          
31860bf8-58ab-3fb5-a1af-ba90223c74a4     308                  DanielGuterres                           daniel.guterres@gmail.com                12502.57             13/06/2022           13/07/2022          
0e11247e-e77c-3ba9-8ea0-2d44151ca70a     309                  Joao LucaQuarteira                       joao.luca.quarteira@yahoo.com            5822.16              13/06/2022           13/07/2022          
45962673-914a-3e91-abf4-1c94d7b76ae2     310                  EmillyAragao                             emilly.aragao@gmail.com                  13935.59             13/06/2022           13/07/2022          
acc36e1d-da36-32ce-8b63-fb603a1c954d     311                  Luiz GustavoPereira                      luiz.gustavo.pereira@gmail.com           10781.07             13/06/2022           13/07/2022          
0eacf351-299b-3597-b5ca-1ec6ba79cb97     312                  MatheusSaraiva                           matheus.saraiva@yahoo.com                6893.28              13/06/2022           13/07/2022          
319325ef-1a72-36c7-ba25-899c3ebb13d6     313                  Maria LuizaVelasques                     maria.luiza.velasques@live.com           7470.73              13/06/2022           13/07/2022          
aba145c9-aa5c-3d96-83f7-1582b4558556     314                  BrunaMacedo                              bruna.macedo@yahoo.com                   5910.59              13/06/2022           13/07/2022          
ae10f6ee-7602-3d1f-b36a-144b3ae5c0fd     315                  LaisLima                                 lais.lima@bol.com.br                     11312.25             13/06/2022           13/07/2022          
16394fbc-0caa-323d-9c8d-dacef7dde570     316                  JulianaLaranjeira                        juliana.laranjeira@live.com              8269.85              13/06/2022           13/07/2022          
b0bc20a0-f6e3-317c-8412-2d6148f4bec3     317                  GabrielaNunes                            gabriela.nunes@yahoo.com                 477.67               13/06/2022           13/07/2022          
f64638a3-d948-30a4-9fd0-2f11c1a26f95     318                  Merciada Madureira                       mercia.da.madureira@bol.com.br           1878.75              13/06/2022           13/07/2022          
ed2ca227-557c-3786-a262-ee0f0f72a37b     319                  ArthurPimenta                            arthur.pimenta@bol.com.br                13896.41             13/06/2022           13/07/2022          
6ae615a5-b0b1-39cf-a49e-af58179ef776     320                  Enzo MiguelBarreira                      enzo.miguel.barreira@hotmail.com         7034.97              13/06/2022           13/07/2022          
d7149ef3-1209-3e0d-95f5-59c1aecb10f9     321                  MelissaPeixoto                           melissa.peixoto@hotmail.com              13647.14             13/06/2022           13/07/2022          
6c94a0c5-2bf7-36f5-9985-d8fde14e6a7a     322                  ViniciusCaseira                          vinicius.caseira@yahoo.com               13715.83             13/06/2022           13/07/2022          
9f69ce9b-83a9-3956-aeeb-6dd01ec9abae     323                  MathiasRodrigues                         mathias.rodrigues@yahoo.com              18479.43             13/06/2022           13/07/2022          
39e23c67-c8e1-3c97-a861-1edf28213401     324                  NubiaGabeira                             nubia.gabeira@yahoo.com                  15463.09             13/06/2022           13/07/2022          
4e31ada7-f2bf-3ba1-945f-268a2f6db7b9     325                  Pedro LucasDatena                        pedro.lucas.datena@yahoo.com             10702.43             13/06/2022           13/07/2022          
83b43634-21d3-37dc-9cd6-b70d2bca21ab     326                  CarlaModesto                             carla.modesto@gmail.com                  3016.14              13/06/2022           13/07/2022          
d8acab4f-c7ae-31ea-b5eb-62cd0fc64e67     327                  BrunoCasqueira                           bruno.casqueira@live.com                 6822.70              13/06/2022           13/07/2022          
e34d15b2-b00e-3c21-8401-be231ee1845e     328                  Pedro Miguelde Borba                     pedro.miguel.de.borba@hotmail.com        4694.75              13/06/2022           13/07/2022          
3694adcf-7af3-3e1c-b9e4-a23350e7f7bc     329                  GustavoCarvalho                          gustavo.carvalho@bol.com.br              5448.50              13/06/2022           13/07/2022          
42bc70d3-8673-3a3e-8729-3e72ec49bb2c     330                  MaluPalmeira                             malu.palmeira@yahoo.com                  12420.26             13/06/2022           13/07/2022          
1efe9bbc-1b22-3672-a23d-4835b7a289c5     331                  NatanielBrum                             nataniel.brum@hotmail.com                8567.86              13/06/2022           13/07/2022          
6bd14e87-d090-3696-83d1-09a8612b1a96     332                  ClaraDatena                              clara.datena@live.com                    5760.36              13/06/2022           13/07/2022          
ab8c3a65-3cde-30dd-a0d8-f73cf6d8f339     333                  Maria JuliaHermingues                    maria.julia.hermingues@live.com          10872.17             13/06/2022           13/07/2022          
fd2a2210-e90e-34eb-90d7-6147f80f56ef     334                  RebecaLouzada                            rebeca.louzada@hotmail.com               8555.89              13/06/2022           13/07/2022          
57344d01-b92c-35e2-8b1f-6058f2b5f488     335                  Ana LuizaGoulart                         ana.luiza.goulart@bol.com.br             4885.60              13/06/2022           13/07/2022          
91c725fa-c7bc-3d60-83c6-b9c5412ee193     336                  ThiagoSilveira                           thiago.silveira@hotmail.com              5708.84              13/06/2022           13/07/2022          
7e91c06b-5427-33b4-9e03-1b5cee7639f1     337                  LorenzoRegueira                          lorenzo.regueira@live.com                17065.30             13/06/2022           13/07/2022          
85b83c3e-575d-37ff-adda-3fafba8e01ba     338                  MarinaJesus                              marina.jesus@live.com                    5766.94              13/06/2022           13/07/2022          
17317533-cded-37d3-b659-62ca2df33db1     339                  MeireMarcondes                           meire.marcondes@live.com                 8060.05              13/06/2022           13/07/2022          
8774716f-e978-31a8-b8ac-0e459066b483     340                  Davi MiguelMatoso                        davi.miguel.matoso@hotmail.com           1914.96              13/06/2022           13/07/2022          
ad80b2d4-57ea-3133-9af1-f25d6586ab5a     341                  NathanJunqueira                          nathan.junqueira@gmail.com               7064.93              13/06/2022           13/07/2022          
428e95ea-cafc-3475-b615-087bb57c9bf5     342                  NathanRodrigues                          nathan.rodrigues@hotmail.com             1774.47              13/06/2022           13/07/2022          
6b22ab54-d090-392d-8349-63c808c1b8b4     343                  AntoniaBeltrao                           antonia.beltrao@bol.com.br               13099.73             13/06/2022           13/07/2022          
1b416916-ca14-3cdd-a28f-6d185098746a     344                  CatarinaRego                             catarina.rego@live.com                   1757.16              13/06/2022           13/07/2022          
b4254924-e5b5-3fa1-a99c-5537652464ef     345                  FelicianoQuaresma                        feliciano.quaresma@gmail.com             4594.48              13/06/2022           13/07/2022          
f259d309-dfff-34c2-834f-9154d0066f24     346                  LaviniaRoseira                           lavinia.roseira@yahoo.com                9306.02              13/06/2022           13/07/2022          
13fb1439-4045-3a73-bb1a-daedc20d3622     347                  BentoAragao                              bento.aragao@bol.com.br                  6942.01              13/06/2022           13/07/2022          
4eca8054-94e6-3a19-a0ae-13b7ed82a91c     348                  MilenaAlmada                             milena.almada@bol.com.br                 5964.06              13/06/2022           13/07/2022          
92ef2f08-9cbc-3e85-96b0-ec2b17fc52d7     349                  MaiteNeves                               maite.neves@gmail.com                    259.97               13/06/2022           13/07/2022          
71a3b5db-96b3-3f47-96af-87a92971fe9e     350                  Maria FlorGoulart                        maria.flor.goulart@bol.com.br            12556.92             13/06/2022           13/07/2022          
547e5930-8ed3-33b3-bcd4-b279519b72c8     351                  LizSanches                               liz.sanches@gmail.com                    15828.34             13/06/2022           13/07/2022          
3158a217-18b3-3bb6-9b96-70d613d6c10a     352                  MarianaCastro                            mariana.castro@gmail.com                 22498.41             13/06/2022           13/07/2022          
e6ce246d-53f0-3925-82f5-3de830268813     353                  SophiaVeles                              sophia.veles@gmail.com                   14944.51             13/06/2022           13/07/2022          
97332c9e-8829-3b6d-9ca9-4dc47d7891ef     354                  MaiteFontinhas                           maite.fontinhas@gmail.com                7127.61              13/06/2022           13/07/2022          
c9b9be29-a1fd-38a1-b22a-11c91d08dab6     355                  LouiseLopes                              louise.lopes@hotmail.com                 7461.58              13/06/2022           13/07/2022          
e2456ff2-0240-364b-b600-e6d89518aaec     356                  LeonardoGuterres                         leonardo.guterres@live.com               6358.51              13/06/2022           13/07/2022          
294dee05-2619-3c3c-bd50-005a6b21f38d     357                  RuanFontes                               ruan.fontes@yahoo.com                    9968.07              13/06/2022           13/07/2022          
f1ae96c5-ecaa-3a3d-a0fb-869ce0fb0491     358                  LizCavalcanti                            liz.cavalcanti@yahoo.com                 12326.06             13/06/2022           13/07/2022          
5b9c963c-1f41-39f1-9c81-90c5b7c6b353     359                  ValentinaCarreira                        valentina.carreira@yahoo.com             1305.46              13/06/2022           13/07/2022          
6603ff95-0050-3290-9dcf-0cbea2cf025d     360                  Joao GabrielMacieira                     joao.gabriel.macieira@yahoo.com          16431.90             13/06/2022           13/07/2022          
bedcee6c-f9ed-32b2-aedb-a61fb8d6d303     361                  MarcelaCarvalho                          marcela.carvalho@hotmail.com             11702.89             13/06/2022           13/07/2022          
9c40f5cc-d4f5-3ca5-8068-7a4ac0c266c4     362                  FabriciaDiegues                          fabricia.diegues@live.com                16223.88             13/06/2022           13/07/2022          
eea21460-deb8-3875-9910-13968e7180c4     363                  Isabelada Cruz                           isabela.da.cruz@live.com                 7018.13              13/06/2022           13/07/2022          
a0368bad-ea22-35db-ae28-05dd968aff80     364                  Arthur MiguelCaseira                     arthur.miguel.caseira@bol.com.br         5222.50              13/06/2022           13/07/2022          
1ee9540b-52ea-3986-aa4f-a1a13317a638     365                  MargaridaRoriz                           margarida.roriz@bol.com.br               15264.30             13/06/2022           13/07/2022          
53410cf6-2cb2-3148-b01d-1acd7c462574     366                  Feliciada Fontoura                       felicia.da.fontoura@bol.com.br           6042.45              13/06/2022           13/07/2022          
9386edea-0d29-3704-a17e-25370838c75a     367                  Luiz FelipeFerreira                      luiz.felipe.ferreira@yahoo.com           4342.85              13/06/2022           13/07/2022          
2c90cf4e-1ecc-3348-b8fb-458e67249c80     368                  LuanaReboucas                            luana.reboucas@yahoo.com                 4545.59              13/06/2022           13/07/2022          
4a69857b-2ec7-30fe-a55f-f27bd60f1548     369                  WashingtonReboucas                       washington.reboucas@gmail.com            7512.06              13/06/2022           13/07/2022          
23572304-a898-3b37-917d-9372dfecb6df     370                  IsabelaCastanheira                       isabela.castanheira@hotmail.com          7050.42              13/06/2022           13/07/2022          
bfb96572-8a4f-31ab-9afa-fe1c5755f1d0     371                  Igorda Mata                              igor.da.mata@live.com                    10126.09             13/06/2022           13/07/2022          
9c3eb4ff-c1d6-3a8d-90c4-826f352afad4     372                  LeonardoAlbuquerque                      leonardo.albuquerque@hotmail.com         9417.54              13/06/2022           13/07/2022          
8f8de269-70b1-3a33-b6d2-e78e2daef618     373                  SirineuGentil                            sirineu.gentil@bol.com.br                12476.46             13/06/2022           13/07/2022          
165dab89-61d5-3229-adc2-f1397162f5bc     374                  ValentinaDatena                          valentina.datena@hotmail.com             10882.26             13/06/2022           13/07/2022          
650bba28-df0b-3707-aef1-ebdde35d7484     375                  TertulianoFreitas                        tertuliano.freitas@bol.com.br            17472.79             13/06/2022           13/07/2022          
d4bdcffa-155f-3f1e-af75-5f14871e2841     376                  ElisaPassarinho                          elisa.passarinho@live.com                23138.74             13/06/2022           13/07/2022          
603e691d-2606-39d9-a206-7b22eb33675b     377                  HelioPedroso                             helio.pedroso@yahoo.com                  8726.81              13/06/2022           13/07/2022          
08eb015b-02e6-30c4-9f82-9135b9274ac3     378                  MarcosCustodio                           marcos.custodio@live.com                 4256.75              13/06/2022           13/07/2022          
df0ffae3-efa7-3ba2-892c-80ca5d8a249e     379                  Maria ClaraGentil                        maria.clara.gentil@bol.com.br            17024.23             13/06/2022           13/07/2022          
ebffb838-4b1c-36f4-82f0-f675a69e5281     380                  Ana ClaraViveiros                        ana.clara.viveiros@hotmail.com           1403.19              13/06/2022           13/07/2022          
46ba7896-ceb3-3cf1-a342-4c19125e83e1     381                  Julioda Cruz                             julio.da.cruz@live.com                   2184.54              13/06/2022           13/07/2022          
1fa098ad-583d-302c-a905-ae505bd18c4f     382                  BryanQuaresma                            bryan.quaresma@yahoo.com                 15261.16             13/06/2022           13/07/2022          
945e8ecf-fb1c-3cce-88dc-1a456546c339     383                  MuriloResende                            murilo.resende@gmail.com                 8240.76              13/06/2022           13/07/2022          
79174f2f-83f6-3866-8850-51a58493380c     384                  CamilaBentes                             camila.bentes@gmail.com                  8701.04              13/06/2022           13/07/2022          
48a00868-b856-306c-a6e0-65be5f5efe60     385                  RyanHernandes                            ryan.hernandes@bol.com.br                21132.38             13/06/2022           13/07/2022          
017a77c7-cb75-33f1-91ff-1d53aa6b6f62     386                  MarliPinto                               marli.pinto@hotmail.com                  8937.88              13/06/2022           13/07/2022          
a5bfc07e-a193-39d1-b445-b9ef19a0987b     387                  Maria EduardaRolim                       maria.eduarda.rolim@gmail.com            4079.67              13/06/2022           13/07/2022          
ad524e04-caf8-3909-9ef2-f837a1969b10     388                  WarleyLonguinho                          warley.longuinho@live.com                4402.57              13/06/2022           13/07/2022          
a3b7a6b3-aa8b-3450-b762-f15a4629cc00     389                  MarciaVeloso                             marcia.veloso@bol.com.br                 729.94               13/06/2022           13/07/2022          
6174e122-86fe-3b3d-a616-dafec0f390f8     390                  MarianaCasqueira                         mariana.casqueira@hotmail.com            14198.63             13/06/2022           13/07/2022          
57ddc991-7389-3613-9303-8f5d3c8a952c     391                  ThomasSantos                             thomas.santos@yahoo.com                  17652.16             13/06/2022           13/07/2022          
39fe8d1c-f2e9-3d0e-97a8-fa496eca21d6     392                  Ana JuliaCaldas                          ana.julia.caldas@live.com                13487.19             13/06/2022           13/07/2022          
aac9fdd7-38fb-34dc-addf-3fcfadc4045b     393                  PietraSilva                              pietra.silva@gmail.com                   609.21               13/06/2022           13/07/2022          
003cae6d-4f65-3626-8ddd-3da7ce9bbab2     394                  MirellaBeltrao                           mirella.beltrao@live.com                 13814.72             13/06/2022           13/07/2022          
6abe791b-2efd-331d-876c-f1c4acc54b83     395                  ErickMarques                             erick.marques@hotmail.com                9586.62              13/06/2022           13/07/2022          
a56c09c4-b4c4-38ec-abdb-38c5c6a7af36     396                  HelioEspinheira                          helio.espinheira@live.com                10203.01             13/06/2022           13/07/2022          
f3e5f2f8-02bc-3105-8d9d-ce62e5e2c755     397                  MargaridaMonteiro                        margarida.monteiro@gmail.com             3211.16              13/06/2022           13/07/2022          
16287518-f159-3d2e-a353-bd654c594364     398                  Ana VitoriaReis                          ana.vitoria.reis@hotmail.com             11920.48             13/06/2022           13/07/2022          
4d23fc34-e364-30ae-965a-b02fd1bd2152     399                  BeatrizNunes                             beatriz.nunes@bol.com.br                 2067.52              13/06/2022           13/07/2022          
51fe7400-e971-3d53-ab14-388139314a54     400                  Ianda Barra                              ian.da.barra@live.com                    3997.48              13/06/2022           13/07/2022          
6035ca54-9ab3-3e36-81fb-c41573f1aee3     401                  LorenzoRamalho                           lorenzo.ramalho@gmail.com                19764.58             13/06/2022           13/07/2022          
276b4d1d-45e9-3a29-a997-d964efc76fa9     402                  Gabrielade Assuncao                      gabriela.de.assuncao@hotmail.com         8789.07              13/06/2022           13/07/2022          
9604bd4f-857b-3373-a298-6dcdf9a728f3     403                  GabrielaViana                            gabriela.viana@hotmail.com               3555.38              13/06/2022           13/07/2022          
51507970-f30a-33da-bef6-032ef4799bcd     404                  MarciaDiegues                            marcia.diegues@gmail.com                 12385.68             13/06/2022           13/07/2022          
7e7cffdb-1704-37de-9861-c076a0b98f29     405                  SaraAraujo                               sara.araujo@gmail.com                    15130.83             13/06/2022           13/07/2022          
fa06715a-b08b-343f-a818-47b3804d0692     406                  Gubioda Fontoura                         gubio.da.fontoura@gmail.com              2130.34              13/06/2022           13/07/2022          
